employee_id,age,gender,department,job_level,tenure_years,salary,compa_ratio,performance_rating,engagement_score,satisfaction_score,overtime_hours_per_week,years_since_last_promotion,work_life_balance,training_hours_last_year,manager_tenure_years,num_prior_companies,commute_miles,attrited
EMP01146,24,Male,Engineering,2,1.9,78600,1.061,3,7.3,5.3,2.0,6.5,3,20,3.9,3,8,0
EMP01147,22,Female,Sales,1,2.1,66700,1.251,3,9.2,4.0,6.6,1.0,4,10,2.1,4,6,0
EMP01148,29,Male,Finance,3,0.4,104000,1.039,5,7.2,3.4,2.8,0.2,2,40,3.1,4,4,1
EMP01149,22,Male,Operations,2,2.9,84600,1.13,4,5.2,1.8,1.6,10.0,3,40,12.3,1,41,0
EMP01150,26,Male,Engineering,1,1.5,53800,0.879,4,3.6,1.0,0.4,5.1,3,20,0.5,3,32,0
EMP01151,32,Female,Operations,1,2.1,58700,1.05,4,4.5,2.3,12.7,1.6,3,60,0.9,2,3,0
EMP01152,34,Male,Engineering,4,9.0,175400,1.03,4,6.6,3.8,4.1,2.7,4,40,13.1,2,7,0
EMP01153,47,Female,R&D,3,13.7,115000,0.87,4,5.3,2.3,4.5,2.8,4,40,12.6,4,22,0
EMP01154,32,Female,Sales,3,1.0,100700,0.966,4,6.9,3.1,9.9,0.5,3,20,0.8,3,4,1
EMP01155,25,Female,Sales,4,2.3,144600,0.985,3,5.5,3.2,4.3,0.6,3,80,0.6,5,13,0
EMP01156,37,Male,Operations,2,13.2,104200,1.023,4,4.6,3.3,1.5,1.6,4,20,2.2,4,18,0
EMP01157,26,Female,Finance,2,0.3,65000,0.932,4,4.4,2.3,1.3,6.1,2,40,0.5,3,16,1
EMP01158,22,Female,R&D,2,0.5,75100,0.861,4,9.3,8.1,0.1,0.0,3,20,4.3,4,18,0
EMP01159,22,Male,Sales,2,0.9,99600,1.333,5,8.1,6.2,7.2,3.8,2,40,0.5,1,18,0
EMP01160,27,Female,HR,2,4.5,95400,1.32,4,9.6,3.4,6.6,0.1,3,0,0.5,1,50,0
EMP01161,22,Male,Finance,3,0.8,122500,1.181,4,7.5,5.8,3.5,1.6,3,0,2.7,1,6,0
EMP01162,40,Male,R&D,3,17.2,131400,1.038,2,5.7,4.8,0.5,2.5,3,60,12.7,2,32,0
EMP01163,27,Male,Marketing,4,3.0,154300,0.967,4,8.9,5.0,2.7,2.9,3,20,2.2,1,1,0
EMP01164,22,Male,Engineering,2,3.5,91700,0.91,3,6.4,1.5,8.1,0.2,2,20,1.8,8,5,0
EMP01165,29,Male,Sales,3,1.4,127500,1.338,2,6.9,4.5,11.0,1.4,4,40,20.0,3,1,0
EMP01166,32,Male,Engineering,3,3.2,80500,0.727,3,6.4,4.1,1.8,2.2,3,40,3.0,3,16,0
EMP01167,31,Female,Engineering,2,5.4,68400,0.972,4,1.2,1.0,11.3,0.2,3,20,1.9,2,2,0
EMP01168,30,Male,Marketing,3,7.0,135300,1.12,3,9.4,3.5,1.1,0.4,3,10,2.0,2,28,0
EMP01169,35,Male,Marketing,1,7.0,59600,1.026,5,7.4,4.7,1.8,2.7,2,80,0.9,2,16,0
EMP01170,33,Male,Marketing,2,4.3,73600,0.954,2,7.1,4.2,2.2,1.8,2,40,2.9,3,1,0
EMP01171,37,Female,Engineering,1,11.7,55900,0.902,5,6.4,3.4,5.7,0.4,3,20,2.3,2,19,0
EMP01172,29,Female,Finance,2,8.5,80000,0.835,4,6.8,4.3,8.0,1.9,2,60,1.3,3,30,0
EMP01173,33,Female,Engineering,2,7.1,69500,0.725,3,5.4,1.5,12.8,6.1,1,40,0.7,3,16,0
EMP01174,32,Female,Sales,3,0.3,134700,1.335,3,7.6,4.2,5.0,0.0,4,20,1.5,4,1,0
EMP01175,23,Male,Sales,5,0.3,200400,1.085,4,4.1,3.6,10.5,2.6,3,20,2.8,1,29,0
EMP01176,37,Female,Finance,3,1.2,101300,0.842,4,6.8,3.8,0.2,0.2,3,20,0.5,4,20,0
EMP01177,28,Male,Engineering,3,5.4,119100,1.147,4,7.5,1.9,3.5,0.0,3,60,0.7,3,7,0
EMP01178,28,Male,Engineering,2,2.6,89800,1.4,3,6.1,3.1,15.0,0.4,3,10,11.8,3,6,0
EMP01179,25,Female,Marketing,3,2.6,119500,1.08,4,7.2,2.8,2.0,1.4,2,20,3.1,2,10,0
EMP01180,36,Male,Finance,1,10.8,76300,1.252,5,4.7,3.5,2.8,4.1,4,60,0.5,2,30,0
EMP01181,26,Female,Marketing,2,11.3,82600,0.799,3,4.8,3.7,2.0,0.8,3,10,4.7,1,4,0
EMP01182,33,Female,Operations,2,12.0,87500,0.959,4,6.9,1.5,8.2,2.5,2,40,0.5,7,2,0
EMP01183,22,Male,R&D,2,1.9,86400,1.041,3,7.7,6.4,0.8,1.3,3,20,5.4,2,30,0
EMP01184,31,Male,Sales,1,5.9,56500,0.79,4,3.1,1.0,4.9,0.7,3,40,5.5,9,1,1
EMP01185,32,Male,Operations,1,1.6,56500,1.12,4,7.4,7.6,7.6,1.8,3,20,4.2,2,36,0
EMP01186,30,Female,Sales,2,1.1,80900,1.115,3,5.5,3.5,5.1,4.0,2,10,5.3,1,5,0
EMP01187,22,Female,Sales,5,1.0,227300,1.12,2,6.2,1.8,4.0,4.5,3,40,0.5,3,11,0
EMP01188,38,Male,Engineering,2,2.1,60700,0.72,1,4.1,1.0,6.1,4.7,3,40,5.2,1,2,0
EMP01189,30,Male,R&D,2,2.8,87100,1.168,4,5.0,3.9,2.1,1.0,3,40,0.6,6,35,0
EMP01190,29,Female,Sales,1,8.9,61800,0.997,4,8.2,4.6,10.2,3.9,4,40,1.7,4,21,0
EMP01191,27,Female,Sales,3,0.6,111600,1.05,5,6.6,4.1,12.6,0.6,3,40,11.4,4,39,0
EMP01192,32,Male,Operations,2,6.6,93600,1.155,4,5.8,6.7,5.7,3.4,3,40,2.8,3,17,0
EMP01193,26,Male,Finance,1,3.8,73600,1.216,3,6.3,2.8,0.5,7.4,4,40,13.7,3,3,0
EMP01194,28,Female,Engineering,2,1.7,93400,1.4,5,7.4,4.9,1.7,0.0,2,40,0.5,9,6,0
EMP01195,26,Male,Marketing,1,3.4,70500,0.956,4,7.3,7.3,0.2,1.5,1,40,2.6,2,10,0
EMP01196,25,Male,R&D,1,1.8,69500,1.391,4,6.4,4.6,2.4,2.6,3,40,0.5,4,14,0
EMP01197,26,Female,Operations,1,4.5,61900,1.058,2,8.5,2.6,3.3,3.0,3,10,4.0,3,39,0
EMP01198,22,Female,R&D,1,2.8,58000,0.997,3,8.2,6.2,8.5,0.5,3,20,0.5,7,7,0
EMP01199,27,Male,Engineering,1,0.9,63200,0.931,5,7.2,2.6,4.2,9.0,3,20,0.8,5,18,0
EMP01200,29,Male,Marketing,2,0.6,84000,1.262,4,6.6,6.8,2.3,2.4,2,60,1.2,9,49,0
EMP01201,32,Male,HR,3,4.0,102700,0.774,3,7.7,3.5,8.1,0.4,2,40,5.5,3,2,0
EMP01202,39,Male,Marketing,2,11.6,95900,0.944,4,7.1,10.0,2.0,0.1,4,40,0.7,1,30,0
EMP01203,29,Female,R&D,2,2.1,77500,0.947,5,8.4,8.1,2.5,3.8,4,20,7.5,3,8,0
EMP01204,29,Male,Operations,2,6.6,74500,0.957,3,8.1,3.8,2.7,0.2,3,10,0.6,4,20,0
EMP01205,35,Female,Sales,4,5.4,184000,1.11,4,4.7,3.1,4.1,0.4,3,60,0.5,4,5,0
EMP01206,30,Female,Operations,2,13.4,93800,1.038,5,4.5,4.3,5.5,2.1,3,60,2.0,1,6,0
EMP01207,28,Male,Marketing,1,8.6,84600,1.14,3,5.2,4.8,0.6,2.3,2,10,15.5,3,1,0
EMP01208,25,Male,Operations,3,4.2,85700,0.865,4,8.3,6.2,2.4,2.9,3,40,0.5,1,53,0
EMP01209,36,Male,Marketing,1,5.4,55800,0.917,4,3.7,4.7,3.8,1.3,3,20,0.5,5,25,0
EMP01210,40,Female,Operations,2,11.4,90800,1.023,4,7.2,4.5,7.0,3.7,3,20,5.6,1,1,0
EMP01211,31,Female,Operations,2,2.6,92100,1.282,3,7.2,4.0,6.5,9.2,1,40,1.5,3,80,0
EMP01212,33,Male,Sales,4,2.0,153400,0.975,3,8.6,5.0,7.0,0.8,4,40,5.1,2,14,0
EMP01213,22,Female,R&D,2,0.3,78800,0.989,4,6.8,6.0,3.1,3.0,4,40,0.9,2,29,0
EMP01214,35,Female,Engineering,3,8.8,98900,0.734,3,4.1,3.3,7.9,6.6,3,10,2.5,6,1,1
EMP01215,32,Female,HR,5,8.1,194900,0.988,4,4.8,3.6,1.9,2.9,3,20,1.2,1,7,0
EMP01216,31,Male,Marketing,1,0.6,58200,0.939,3,4.4,4.3,7.1,2.9,4,20,2.4,1,17,1
EMP01217,29,Male,Sales,2,4.3,66800,0.72,1,5.5,1.0,13.4,0.6,1,20,5.9,1,2,0
EMP01218,27,Female,Engineering,2,3.1,73500,0.96,5,6.2,4.6,12.3,1.9,2,40,5.7,3,10,0
EMP01219,29,Male,Marketing,2,0.6,81300,0.885,4,4.4,3.3,0.4,2.1,3,20,2.9,3,9,0
EMP01220,46,Male,HR,2,19.7,88500,0.845,5,9.1,8.9,5.7,3.0,3,20,10.5,2,4,0
EMP01221,24,Male,Sales,4,1.2,179100,1.4,3,4.1,1.0,13.2,10.0,3,20,1.2,3,5,0
EMP01222,26,Male,Sales,3,0.3,119300,1.222,4,8.9,8.6,4.5,0.1,3,40,1.1,1,51,0
EMP01223,24,Male,Engineering,3,4.5,86800,0.72,3,8.6,5.7,3.5,0.2,2,40,3.8,5,5,0
EMP01224,22,Female,R&D,2,6.7,73800,0.933,4,8.1,6.1,4.5,0.2,2,40,3.9,4,4,0
EMP01225,27,Male,Sales,3,0.3,73000,0.77,4,5.3,6.5,11.0,3.4,1,20,0.5,8,12,0
EMP01226,33,Male,R&D,5,5.4,196700,0.828,3,7.1,5.6,15.0,0.4,2,20,3.7,6,17,0
EMP01227,30,Female,HR,3,3.8,118900,1.097,5,4.2,3.5,1.8,2.4,4,0,1.9,2,19,0
EMP01228,22,Male,Sales,1,0.5,52400,0.889,3,8.1,5.7,6.1,1.0,2,10,5.5,2,21,0
EMP01229,25,Male,Finance,3,0.9,108400,1.038,4,6.4,3.3,4.7,1.5,3,20,6.6,4,1,0
EMP01230,22,Female,Marketing,1,4.2,47800,0.758,5,5.8,3.7,2.0,0.6,3,10,3.2,1,8,0
EMP01231,34,Female,Finance,2,1.8,86600,1.16,5,4.3,1.5,5.8,5.0,3,40,0.5,2,22,0
EMP01232,32,Female,Engineering,1,13.9,63600,0.865,5,2.0,1.2,5.3,2.2,3,80,4.0,1,35,0
EMP01233,39,Female,Sales,3,8.5,115500,1.068,3,4.6,1.0,1.8,7.2,3,10,5.5,2,14,0
EMP01234,47,Male,Operations,3,20.5,135100,0.819,3,8.5,6.3,0.3,2.1,3,60,1.1,3,1,0
EMP01235,23,Female,Marketing,1,1.5,47300,0.887,3,5.8,3.6,1.5,0.3,3,10,2.5,1,8,0
EMP01236,34,Male,Operations,2,17.5,83900,0.721,4,6.2,3.4,4.0,0.5,3,40,13.5,1,1,0
EMP01237,30,Female,R&D,2,2.8,90200,1.16,4,7.7,5.4,7.6,10.0,4,40,1.4,4,21,0
EMP01238,23,Male,Engineering,2,2.1,82300,1.028,3,9.8,3.8,2.9,3.2,3,60,1.0,1,1,0
EMP01239,27,Female,Engineering,1,0.3,64100,1.217,4,8.9,9.3,11.6,0.1,3,10,0.9,7,3,0
EMP01240,24,Female,Marketing,2,0.3,78900,1.157,3,4.7,2.9,0.5,3.0,3,20,3.3,1,8,0
EMP01241,22,Female,Sales,3,5.9,112900,1.19,3,3.0,1.7,11.0,1.3,2,10,12.0,3,9,0
EMP01242,22,Male,Sales,1,3.1,45600,0.863,4,10.0,4.8,14.2,0.9,2,20,3.8,2,8,0
EMP01243,28,Male,Engineering,1,1.3,54200,0.99,4,10.0,6.5,12.1,0.4,2,60,1.4,1,9,0
EMP01244,27,Female,Engineering,2,4.8,81200,0.959,4,6.8,6.9,15.3,4.6,1,40,4.1,2,19,0
EMP01245,24,Female,R&D,4,1.5,189000,1.181,3,4.2,4.6,2.4,0.2,3,40,3.9,3,7,0
EMP01246,33,Male,R&D,3,4.3,118600,1.133,4,8.2,6.9,0.3,0.9,1,40,3.6,5,12,0
EMP01247,34,Female,Engineering,3,2.2,128900,1.343,2,6.3,5.1,10.0,0.9,3,60,0.7,4,5,0
EMP01248,32,Female,Operations,2,8.7,94300,1.219,3,6.3,3.4,2.8,0.4,2,20,4.0,1,7,0
EMP01249,31,Male,Engineering,2,8.6,78400,0.838,4,8.1,2.7,10.5,1.8,1,10,2.2,1,14,0
EMP01250,31,Female,R&D,1,3.2,59100,0.874,5,7.1,4.3,6.9,0.0,4,60,0.5,2,10,0
EMP01251,22,Male,Marketing,3,2.2,107500,0.903,3,4.4,2.4,4.6,0.9,4,20,3.1,1,19,0
EMP01252,29,Male,Sales,4,2.3,127800,0.809,3,5.9,5.7,12.1,6.8,1,10,18.1,2,12,0
EMP01253,35,Male,Engineering,3,8.2,108700,0.864,4,7.7,5.6,8.6,0.9,3,10,1.7,8,24,0
EMP01254,31,Female,Operations,4,2.0,140900,0.813,3,7.4,7.7,13.8,1.1,2,40,13.5,3,9,0
EMP01255,22,Female,R&D,3,1.2,127900,1.205,4,7.0,6.7,2.6,1.6,3,40,0.5,4,10,0
EMP01256,23,Male,Engineering,1,0.4,41400,0.72,4,8.2,4.5,5.7,2.1,3,20,5.3,3,17,0
EMP01257,24,Female,Engineering,4,3.1,175000,1.208,3,5.8,1.0,5.5,4.1,3,40,0.5,5,4,0
EMP01258,29,Female,Sales,1,3.3,51100,0.993,4,6.8,6.9,5.2,0.5,4,40,1.3,1,7,0
EMP01259,36,Female,HR,2,9.2,72100,0.856,4,1.0,3.1,0.1,5.1,2,60,3.4,4,15,0
EMP01260,35,Male,Marketing,1,1.3,66400,1.175,3,5.7,1.2,0.2,3.5,2,40,3.6,5,1,0
EMP01261,25,Female,Engineering,1,2.4,63600,1.092,4,7.9,7.9,10.1,3.2,4,40,6.0,1,9,0
EMP01262,30,Male,Sales,2,8.3,102800,0.956,2,5.8,4.5,4.1,0.2,3,40,3.8,2,14,0
EMP01263,39,Male,Operations,2,8.7,97000,1.077,4,5.7,4.0,2.1,0.1,3,20,3.6,7,51,0
EMP01264,29,Male,Finance,2,2.4,104400,1.175,3,4.6,5.9,1.4,2.3,3,20,9.7,4,31,0
EMP01265,35,Male,Sales,2,3.1,85600,1.116,4,8.3,7.8,11.2,5.0,3,20,2.4,2,5,0
EMP01266,29,Female,Operations,1,1.8,55600,1.003,3,7.5,6.0,4.0,2.2,3,0,1.0,3,11,0
EMP01267,31,Male,Sales,1,13.5,71700,1.148,3,8.0,6.1,1.8,0.6,3,20,0.7,2,1,0
EMP01268,22,Female,Sales,2,0.6,90200,1.278,4,3.4,3.3,7.6,0.2,3,20,2.0,2,4,0
EMP01269,29,Male,R&D,2,13.6,83700,0.815,2,6.2,3.3,3.2,3.0,3,10,5.0,2,22,0
EMP01270,34,Male,Engineering,3,5.8,100800,0.893,3,6.0,3.8,5.0,3.2,3,10,0.5,2,2,0
EMP01271,35,Non-binary,Sales,3,3.8,102300,0.859,3,6.0,2.3,8.3,0.5,4,20,0.6,3,4,0
EMP01272,35,Female,Marketing,3,0.3,74900,0.731,3,5.4,2.9,3.1,0.1,3,40,0.5,4,43,0
EMP01273,33,Male,Sales,3,3.2,107800,1.043,5,5.9,3.2,5.9,1.3,3,60,3.5,5,26,0
EMP01274,34,Male,Operations,2,2.6,60300,0.72,4,8.0,4.1,4.8,2.2,3,40,1.1,1,23,0
EMP01275,24,Male,Sales,3,0.9,102400,1.014,2,3.1,2.3,1.3,3.1,3,20,0.7,5,30,0
EMP01276,24,Male,R&D,2,5.3,92700,0.985,4,9.7,5.7,0.5,4.2,3,20,3.6,2,21,0
EMP01277,44,Female,R&D,2,17.7,92500,0.924,4,7.4,5.7,4.6,2.4,4,10,5.7,2,2,0
EMP01278,31,Female,HR,3,4.1,135800,1.16,5,6.4,1.2,3.7,0.3,3,10,1.6,6,11,0
EMP01279,32,Male,Engineering,2,6.3,68100,0.727,3,8.1,5.1,0.9,2.9,4,40,3.5,2,9,0
EMP01280,28,Female,Marketing,3,0.4,119000,1.155,4,3.9,2.8,0.4,10.0,4,20,0.5,1,6,0
EMP01281,30,Female,Operations,3,2.7,115300,1.377,4,5.3,2.9,5.5,5.9,4,40,10.9,1,27,0
EMP01282,33,Male,Sales,4,0.6,111300,0.783,4,6.3,3.8,8.9,5.1,3,40,1.6,2,9,1
EMP01283,36,Male,Engineering,4,4.7,221900,1.27,4,9.0,3.0,3.9,0.9,4,10,20.0,4,1,0
EMP01284,40,Female,Sales,2,13.9,92900,0.9,3,6.4,4.8,12.0,3.5,2,40,15.4,9,5,1
EMP01285,35,Female,Sales,2,5.4,72800,0.83,4,7.3,5.9,2.6,4.8,2,20,6.0,4,4,0
EMP01286,29,Male,Operations,2,0.4,62000,0.973,4,5.4,4.4,2.1,2.8,3,20,0.5,5,33,0
EMP01287,25,Male,R&D,2,2.2,75600,1.033,5,7.4,6.7,0.1,0.7,4,40,3.1,4,16,0
EMP01288,33,Male,Operations,3,4.0,105300,0.929,3,9.5,6.5,1.5,7.7,3,80,0.5,5,12,0
EMP01289,22,Female,Marketing,3,2.6,106200,0.964,4,8.3,6.3,0.2,1.5,2,60,9.0,1,11,0
EMP01290,38,Female,R&D,3,9.0,111500,0.824,5,6.4,4.4,1.9,0.3,3,60,6.2,6,16,0
EMP01291,27,Male,Engineering,2,8.4,94300,1.077,4,7.7,6.2,5.1,0.3,3,0,14.4,2,21,0
EMP01292,31,Female,HR,1,4.7,56500,0.894,5,7.5,2.0,1.8,2.6,3,10,3.7,6,12,0
EMP01293,24,Female,Marketing,2,2.3,59600,0.755,4,7.4,3.2,0.1,1.4,4,10,3.0,1,42,0
EMP01294,30,Female,Engineering,1,1.5,55300,1.074,3,8.5,8.4,2.1,0.2,4,20,2.9,4,56,0
EMP01295,26,Male,R&D,4,0.6,101600,0.898,4,8.5,1.1,4.2,3.4,4,20,2.0,4,80,0
EMP01296,22,Male,Marketing,2,2.2,81900,0.998,3,6.3,3.8,1.4,4.0,3,40,2.5,9,17,0
EMP01297,30,Male,Marketing,1,2.7,50300,0.848,4,7.7,7.1,3.8,3.2,3,40,4.0,4,40,0
EMP01298,28,Male,Engineering,1,5.6,61900,1.066,3,5.8,3.6,2.9,0.6,3,60,10.8,2,8,0
EMP01299,35,Female,Engineering,3,5.4,131900,1.386,4,4.8,2.4,4.4,2.9,3,60,3.6,3,29,0
EMP01300,26,Male,Operations,3,0.4,88200,0.821,4,6.0,4.1,2.5,0.0,2,10,7.8,2,36,0
EMP01301,30,Male,Marketing,2,2.5,90900,1.18,4,6.4,3.5,9.0,0.9,4,60,7.9,1,35,0
EMP01302,22,Male,Finance,1,1.0,52700,0.887,3,3.5,2.3,0.3,1.3,3,20,2.9,1,27,0
EMP01303,24,Male,Engineering,2,0.9,97400,1.057,5,8.0,4.0,1.5,4.5,4,20,1.7,1,8,0
EMP01304,31,Female,Engineering,2,8.8,82600,1.143,2,1.5,3.0,4.2,1.2,4,40,4.1,3,3,0
EMP01305,31,Male,Marketing,3,0.3,89400,0.952,2,10.0,9.1,8.9,0.0,1,10,2.4,6,6,0
EMP01306,37,Male,R&D,3,2.7,115500,1.113,3,9.2,5.7,13.7,1.1,3,60,0.5,6,22,0
EMP01307,23,Male,Marketing,2,0.9,71700,0.811,5,6.0,1.4,2.0,1.7,4,40,1.9,1,4,0
EMP01308,40,Male,R&D,1,10.6,58200,1.011,5,6.5,3.3,1.9,7.4,3,60,20.0,1,10,0
EMP01309,22,Male,Operations,5,4.1,200900,0.759,4,7.0,4.2,3.1,7.1,3,80,0.5,1,12,0
EMP01310,22,Female,Engineering,2,1.3,76300,0.976,5,5.4,4.4,2.9,0.5,3,40,4.8,2,14,0
EMP01311,24,Female,Finance,3,3.5,128300,1.203,3,6.8,2.6,3.0,0.5,3,10,7.4,1,41,0
EMP01312,25,Female,Engineering,1,6.6,46900,0.76,5,6.2,2.6,14.7,0.4,2,10,4.2,2,16,1
EMP01313,31,Female,Operations,2,15.9,96800,0.999,3,6.3,5.0,4.1,3.9,2,20,3.4,3,23,0
EMP01314,29,Female,Engineering,1,1.2,61300,0.978,3,6.8,6.1,6.2,0.0,3,10,4.9,3,13,0
EMP01315,34,Female,HR,2,10.9,92200,1.103,3,4.1,1.5,1.9,0.3,3,60,2.2,3,27,0
EMP01316,39,Male,Marketing,5,13.6,299100,1.112,4,6.6,1.9,3.1,1.9,1,20,0.5,2,5,0
EMP01317,39,Male,Marketing,2,12.4,90800,0.988,4,6.8,10.0,1.8,0.7,3,80,13.1,4,4,0
EMP01318,31,Male,Engineering,1,5.0,58400,1.032,3,6.7,5.8,1.8,0.2,3,40,2.3,5,39,0
EMP01319,33,Female,Finance,1,5.0,65100,0.823,5,6.1,3.5,0.0,1.1,3,10,4.4,2,18,0
EMP01320,28,Non-binary,Engineering,2,2.6,79600,0.963,4,8.5,7.1,4.9,0.8,2,20,3.0,1,17,0
EMP01321,26,Female,Marketing,1,7.0,58600,0.868,3,5.9,3.6,2.0,1.8,4,20,0.5,2,9,0
EMP01322,34,Male,Operations,1,3.8,63200,0.946,4,6.9,6.0,5.2,9.7,3,20,12.2,1,7,0
EMP01323,28,Female,R&D,3,5.7,100600,1.03,4,8.8,6.0,1.0,0.3,2,40,6.3,2,12,0
EMP01324,24,Male,Engineering,2,2.8,72300,0.762,4,6.4,4.3,6.3,1.2,3,0,0.6,1,2,0
EMP01325,30,Male,Sales,2,6.6,77900,1.166,4,6.9,4.3,3.4,6.7,3,40,16.0,2,9,0
EMP01326,28,Male,Finance,4,8.7,195700,1.267,4,6.3,1.5,0.3,5.2,2,20,5.3,1,9,0
EMP01327,25,Male,Engineering,1,0.8,35500,0.72,3,8.7,9.1,9.6,1.3,3,40,2.6,4,12,0
EMP01328,35,Female,Marketing,5,8.9,245300,0.968,4,6.0,2.2,5.8,3.0,4,60,3.8,1,15,0
EMP01329,31,Male,Operations,2,3.9,80700,0.97,5,8.8,3.3,0.2,0.2,4,20,0.5,3,47,0
EMP01330,29,Male,Operations,4,9.3,129200,0.779,2,6.3,3.7,3.8,3.1,2,0,3.3,1,16,0
EMP01331,26,Female,Operations,3,2.8,109700,1.035,5,5.0,1.5,1.3,9.0,4,40,0.5,1,32,0
EMP01332,33,Female,Finance,3,2.4,111500,1.168,4,7.7,4.9,15.0,1.9,2,80,3.1,5,12,0
EMP01333,38,Female,Sales,5,12.3,265300,1.213,3,6.0,5.1,3.4,1.7,4,20,3.2,3,15,0
EMP01334,37,Male,Engineering,2,1.4,53000,0.72,5,7.6,6.7,2.2,0.5,2,20,8.3,1,1,0
EMP01335,39,Female,Operations,5,9.3,282700,1.095,4,1.6,2.5,2.5,2.5,3,10,5.2,3,2,0
EMP01336,34,Female,Operations,2,3.3,71700,0.761,3,6.5,3.7,5.4,2.2,3,20,1.1,3,13,0
EMP01337,22,Male,Engineering,2,3.6,87900,1.175,3,5.7,3.8,3.4,2.6,2,20,8.8,2,8,0
EMP01338,31,Male,Operations,2,1.8,85900,1.028,3,4.6,3.7,3.7,0.1,4,20,3.4,2,24,0
EMP01339,29,Male,R&D,2,4.3,71500,0.896,4,5.5,1.0,0.2,2.0,3,40,3.7,5,12,0
EMP01340,25,Male,Marketing,1,2.0,62500,0.966,4,5.5,4.6,7.5,2.3,1,20,0.7,1,32,0
EMP01341,27,Female,Finance,2,0.3,71400,0.854,5,6.4,1.5,0.3,0.6,3,10,7.8,2,54,1
EMP01342,32,Female,Engineering,2,1.6,57700,0.728,3,4.0,6.3,9.2,0.6,3,20,10.7,2,2,0
EMP01343,29,Male,Engineering,3,0.3,118400,1.217,3,7.1,3.9,6.5,0.8,2,60,6.0,4,8,0
EMP01344,37,Female,Finance,3,19.2,120700,0.771,1,9.0,5.5,1.8,3.1,4,20,11.3,6,16,0
EMP01345,43,Female,Operations,2,16.9,86800,0.791,4,7.0,3.2,10.9,2.3,4,80,1.4,5,5,0
EMP01346,25,Female,Operations,2,2.5,74100,1.003,5,8.0,4.1,13.9,4.7,2,40,7.9,4,5,0
EMP01347,32,Male,Sales,2,6.5,87000,1.159,4,8.5,9.6,3.5,0.9,3,20,2.7,8,25,0
EMP01348,26,Female,Operations,1,2.1,56600,1.012,3,8.7,7.3,0.4,6.1,3,10,0.7,3,59,0
EMP01349,29,Male,Engineering,1,5.6,65400,0.91,5,9.9,3.6,3.8,3.4,4,40,4.4,4,22,0
EMP01350,36,Female,Engineering,2,8.2,71400,0.72,4,5.6,6.3,2.8,1.3,4,40,4.6,8,11,0
EMP01351,33,Male,Finance,2,14.7,85500,0.963,1,5.2,5.5,2.2,0.3,3,40,1.4,1,9,0
EMP01352,38,Male,Finance,5,2.6,206000,1.095,4,7.9,4.6,2.5,0.7,4,40,0.5,3,12,0
EMP01353,23,Female,Operations,2,7.6,111200,1.118,3,7.8,5.6,0.1,7.9,3,40,0.9,4,9,0
EMP01354,24,Male,Operations,2,1.5,75800,1.096,3,7.9,5.1,3.7,0.9,3,0,2.0,6,10,0
EMP01355,46,Male,Sales,2,23.2,123800,1.039,3,9.9,10.0,12.6,1.0,3,60,0.7,5,3,0
EMP01356,29,Male,Sales,1,0.3,55600,1.068,4,6.5,2.8,8.5,0.5,3,40,0.9,5,35,0
EMP01357,29,Female,Finance,2,4.6,75900,0.782,4,7.3,5.0,2.5,4.1,3,20,2.0,6,21,0
EMP01358,30,Male,Sales,3,5.4,106000,1.023,3,4.7,2.3,25.0,0.8,2,40,13.1,3,17,0
EMP01359,33,Female,Finance,2,5.8,80900,0.853,3,10.0,3.9,3.4,1.0,3,40,5.8,1,45,0
EMP01360,25,Male,Sales,2,0.6,82500,1.066,4,5.9,7.8,3.8,1.3,3,10,1.5,1,5,0
EMP01361,44,Male,Engineering,5,13.9,303100,1.132,5,5.9,1.7,14.2,1.4,3,20,12.1,3,1,0
EMP01362,31,Male,Sales,4,1.0,149900,1.276,4,5.9,4.2,6.6,1.3,3,20,4.1,2,26,0
EMP01363,34,Male,Engineering,3,4.9,128500,1.4,3,5.3,1.0,3.0,1.8,4,20,2.4,2,80,0
EMP01364,22,Male,Engineering,2,1.3,67100,0.889,3,5.2,2.7,8.2,4.2,3,10,2.5,2,13,0
EMP01365,27,Male,Engineering,3,1.8,97400,0.914,3,5.6,4.4,4.1,4.3,3,10,2.1,6,1,0
EMP01366,28,Female,HR,1,4.0,53300,0.997,3,4.0,1.1,0.4,4.0,4,10,1.1,2,23,0
EMP01367,23,Female,HR,2,2.7,82200,1.154,4,5.1,4.4,2.7,0.3,3,20,2.0,5,1,0
EMP01368,29,Male,Engineering,1,0.9,53200,0.897,4,10.0,6.0,11.6,4.0,2,60,3.0,6,12,1
EMP01369,24,Male,HR,2,0.9,84400,1.043,4,7.8,7.2,0.5,0.3,3,20,3.0,2,5,0
EMP01370,31,Female,R&D,2,2.7,69000,0.88,4,8.2,7.8,5.8,0.3,3,20,5.7,2,37,0
EMP01371,26,Male,Engineering,1,7.1,62400,0.908,3,8.6,4.5,5.4,7.4,2,20,1.8,4,9,0
EMP01372,44,Male,Sales,5,11.4,265400,1.193,3,9.8,6.5,5.4,4.3,4,40,5.0,4,34,0
EMP01373,22,Female,Sales,4,0.4,105600,0.775,4,3.3,2.5,5.4,2.0,4,10,3.5,2,5,0
EMP01374,29,Female,Marketing,3,2.5,140600,1.13,3,4.3,3.9,1.0,5.2,3,10,13.1,1,7,0
EMP01375,30,Female,Finance,2,0.5,72700,0.952,3,5.1,3.3,7.1,10.0,4,20,1.9,2,44,1
